_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
67a0c3dedbed55255627d88c,,59.54,91.74,59.54,68.17,514;0;0;0,words,100,-1,13,103.6,0,56.67,false,false,english,,normal,false,false,false,,1738589150000
67a0c328dbed55255627cd56,,54.74,88.09,56.4,64.38,493;7;0;1,words,100,-1,0,108.08,0,0,false,false,english,,normal,false,false,false,,1738588968000
67a0c2badbed55255627c706,,57.65,91.45,57.65,61.25,520;0;0;0,words,100,-1,2,108.24,0,2.92,false,false,english,,normal,false,false,false,,1738588858000
67a09f99dbed552556262b16,,75.05,93.88,78.46,56.51,44;1;0;1,words,10,-1,5,7.04,0,8.28,false,false,english,,normal,false,false,false,,1738579865000
67a09f84dbed552556262a3a,,65.24,88.24,65.24,50.92,57;0;0;0,words,10,-1,2,10.48,0,1.95,false,false,english,,normal,false,false,false,,1738579844000
67a09f74dbed552556262983,,87.36,93.62,97.76,70.83,42;2;0;0,words,10,-1,9,5.77,0,11.03,false,false,english,,normal,false,false,false,,1738579828000
67a09f49dbed55255626279b,,63.94,90.11,63.94,71.47,80;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1738579785000
67a09f39dbed5525562626e9,,65.56,91.67,70.36,60.99,82;0;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1738579769000
67a09f28dbed552556262635,,69.6,90.72,73.6,80.55,87;2;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1738579752000
67a09f17dbed552556262592,,59.2,90.48,59.2,61,74;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1738579735000
67a09f07dbed5525562624ed,,54.39,86.42,56.79,65,68;1;0;0,time,15,-1,2,15,0,2.26,false,false,english,,normal,false,false,false,,1738579719000
67a09ef2dbed552556262412,,65.59,93.41,71.18,72.11,82;3;0;0,time,15,-1,1,15,0,0.84,false,false,english,,normal,false,false,false,,1738579698000
67a09ededbed552556262341,,47.99,84.42,50.39,57.43,60;2;0;0,time,15,-1,3,15,0,5.03,false,false,english,,normal,false,false,false,,1738579678000
679f8f1adbed5525561c344e,,57.58,87.64,67.98,76.59,72;2;3;1,time,15,-1,8,15,0,31.51,false,false,english,,normal,false,false,false,,1738510106000
679f8ee2dbed5525561c3202,,61.58,92.71,76.78,63.13,77;4;0;1,time,15,-1,3,15,0,16.94,false,false,english,,normal,false,false,false,,1738510050000
679f8ebcdbed5525561c307b,,70.39,98.88,70.39,68.34,88;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1738510012000
679f8eabdbed5525561c2fd1,,46.39,87.32,46.39,65.11,58;0;0;0,time,15,-1,1,15,0,1.44,false,false,english,,normal,false,false,false,,1738509995000
679f8e98dbed5525561c2efd,,53.56,83.13,57.56,72.11,67;4;0;0,time,15,-1,4,15.01,0,22.11,false,false,english,,normal,false,false,false,,1738509976000
679f8e6edbed5525561c2d29,,60.78,91.01,65.58,77.42,76;2;1;0,time,15,-1,4,15,0,10.31,false,false,english,,normal,false,false,false,,1738509934000
679f8e4fdbed5525561c2bd8,,72.8,97.85,72.8,72.88,91;0;0;0,time,15,-1,11,15,0,40.9,false,false,english,,normal,false,false,false,,1738509902000
679f7d08dbed5525561b6a09,,64.78,92.13,64.78,62.85,81;0;0;0,time,15,-1,1,15,0,1.22,false,false,english,,normal,false,false,false,,1738505479000
679f7ce4dbed5525561b6863,,63.2,88.89,63.2,79.82,79;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1738505444000
679f7c7bdbed5525561b63af,,75.97,95.05,75.97,75.47,95;0;0;0,time,15,-1,4,15.01,0,6.99,false,false,english,,normal,false,false,false,,1738505339000
679f7c5fdbed5525561b627c,,61.57,86.96,65.56,74.14,77;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1738505311000
679f7c4edbed5525561b61ac,,83.18,96.3,83.18,66.29,104;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1738505294000
679f7c34dbed5525561b606b,true,60.4,90.75,63.39,68.92,302;4;2;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1738505268000
679f7bebdbed5525561b5d0b,,56.49,86.72,57.59,64.67,565;2;0;0,time,120,-1,4,120.02,0,5.28,false,false,english,,normal,false,false,false,,1738505195000
679f7b3adbed5525561b550e,,58.9,92.79,58.9,63.61,589;0;0;0,time,120,-1,4,120,0,9.82,false,false,english,,normal,false,false,false,,1738505018000
679f7a11dbed5525561b4723,,51.98,85.9,54.38,68.44,65;0;0;1,time,15,-1,2,15.01,0,2.77,false,false,english,,normal,false,false,false,,1738504721000
679f79fcdbed5525561b4625,,61.58,88.64,61.58,63.26,77;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1738504700000
679f79ecdbed5525561b4567,,61.6,90.91,65.6,65.99,77;2;0;1,time,15,-1,2,15,0,7.76,false,false,english,,normal,false,false,false,,1738504684000
679f79d2dbed5525561b4434,,71.96,95.79,75.96,77.92,90;3;0;0,time,15,-1,3,15.01,0,6.05,false,false,english,,normal,false,false,false,,1738504658000
679f0429dbed5525561724fd,,50.39,82.14,59.99,56.88,63;1;4;0,time,15,-1,0,15,1,0,false,false,english,,normal,false,false,false,,1738474537000
679f0419dbed552556172478,,70.4,91.67,70.4,58.96,88;0;0;0,time,15,-1,1,15,0,1.57,false,false,english,,normal,false,false,false,,1738474521000
679f0405dbed5525561723cd,,75.18,94.95,75.18,65.99,94;0;0;0,time,15,-1,12,15,0,20,false,false,english,,normal,false,false,false,,1738474501000
679f03cedbed5525561721e8,true,87.18,97.32,87.18,73.28,109;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1738474446000
679f03bddbed552556172143,,72.74,87.39,87.13,75.93,91;8;2;0,time,15,-1,2,15.01,0,1.33,false,false,english,,normal,false,false,false,,1738474429000
679f03a8dbed552556172099,,67.97,92.47,67.97,57.89,85;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1738474408000
679f0397dbed55255617201e,,70.39,93.62,70.39,69.47,88;0;0;0,time,15,-1,4,15,0,13.05,false,false,english,,normal,false,false,false,,1738474391000
679f0373dbed552556171ede,,64.77,90,75.96,66.84,81;2;2;0,time,15,-1,13,15.01,0,28.83,false,false,english,,normal,false,false,false,,1738474354000
679efb86dbed55255616dbf3,,66.39,88.12,75.98,70.07,83;4;0;0,time,15,-1,1,15,0,1.17,false,false,english,,normal,false,false,false,,1738472326000
679efb73dbed55255616db46,,63.97,92.13,63.97,64.41,80;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1738472307000
679efb63dbed55255616dab6,,62.36,92.94,62.36,66.73,78;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1738472291000
679efb52dbed55255616da28,,47.98,84.21,52.78,62.24,60;1;0;0,time,15,-1,3,15.01,0,4.28,false,false,english,,normal,false,false,false,,1738472274000
679efb22dbed55255616d883,,64.74,88.62,75.74,75.46,100;5;1;2,words,25,-1,1,18.54,0,2.81,false,false,english,,normal,false,false,false,,1738472226000
679efb0adbed55255616d7be,,62.28,90,67.89,67.45,122;5;1;0,words,25,-1,6,23.51,0,11.99,false,false,english,,normal,false,false,false,,1738472202000
679efadddbed55255616d638,,59.47,89.24,59.47,59.81,139;0;0;0,words,25,-1,12,28.05,0,35,false,false,english,,normal,false,false,false,,1738472157000
679efa86dbed55255616d37a,,46.36,75.36,60.47,58.67,46;2;4;0,words,10,-1,5,11.91,0,5.95,false,false,english,,normal,false,false,false,,1738472070000
679efa5fdbed55255616d22a,,87.64,100,87.64,73.55,54;0;0;0,words,10,-1,2,7.39,0,0.82,false,false,english,,normal,false,false,false,,1738472031000
679efa53dbed55255616d1c3,,63.13,92,63.13,56.89,45;0;0;0,words,10,-1,0,8.55,0,0,false,false,english,,normal,false,false,false,,1738472019000
679efa49dbed55255616d171,,59.65,89.66,59.65,55.68,51;0;0;0,words,10,-1,7,10.26,0,41.93,false,false,english,,normal,false,false,false,,1738472009000
679efa0adbed55255616cf7f,,63.64,92.51,63.64,66.31,245;0;0;0,words,50,-1,3,46.2,0,15.04,false,false,english,,normal,false,false,false,,1738471946000
679ef9c9dbed55255616cd7c,,59.37,91.81,59.37,65.07,261;0;0;0,words,50,-1,8,52.75,0,27.16,false,false,english,,normal,false,false,false,,1738471881000
679ef96adbed55255616ca4b,,64.05,92.88,64.05,65.58,255;0;0;0,words,50,-1,0,47.77,0,0,false,false,english,,normal,false,false,false,,1738471786000
679ef938dbed55255616c8ad,,62.09,93.09,62.09,71.08,256;0;0;0,words,50,-1,6,49.48,0,43.9,false,false,english,,normal,false,false,false,,1738471736000
679ef8cbdbed55255616c538,,68.63,95.16,68.63,62.74,273;0;0;0,words,50,-1,0,47.74,0,0,false,false,english,,normal,false,false,false,,1738471627000
679e2e9bdbed5525561019c7,,71.73,100,71.73,67.73,47;0;0;0,words,10,-1,1,7.86,0,3.86,false,false,english,,normal,false,false,false,,1738419867000
679e2e8edbed55255610190e,,66.41,95.92,66.41,71.14,47;0;0;0,words,10,-1,3,8.49,0,11.6,false,false,english,,normal,false,false,false,,1738419854000
679e2e72dbed552556101794,,53.61,89.54,54.64,57.22,261;1;0;0,words,50,-1,1,58.42,0,1.04,false,false,english,,normal,false,false,false,,1738419826000
